movieId,titre,genres,annee,realisateur,acteurs,mots_cles
67197,Knowing,Action|Drama|Mystery|Sci-Fi|Thriller,2009,Alex Proyas,"['Nicolas Cage', 'Rose Byrne', 'Chandler Canterbury']","['cataclysm', 'melancholy', 'code', 'alien', 'time capsule', 'end of the world', 'astrophysicist', 'grieving widower', 'lexington massachusetts', 'westford massachusetts', 'prediction', 'researcher', 'numbers', 'news', 'reflective', 'suspenseful', 'awestruck', 'ominous', 'pattern recognition']"
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",Crime|Drama|Mystery|Thriller,2009,Niels Arden Oplev,"['Michael Nyqvist', 'Noomi Rapace', 'Lena Endre']","['journalist', 'island', 'bondage', 'rape', 'strong woman', 'hacker', 'based on novel or book', 'nazi', 'blow job', 'antisocial personality disorder', 'female protagonist', 'whodunit', 'newspaper man', 'millennium', 'female empowerment', 'locked room mystery', 'girl with piercings', 'woman murder']"
67267,Sunshine Cleaning,Comedy|Drama,2008,Christine Jeffs,"['Amy Adams', 'Emily Blunt', 'Steve Zahn']","['suicide', 'sibling relationship', 'single parent', 'cleaning lady', 'new mexico', 'family business ', 'crime scene', 'biohazard', 'woman director', 'cleaning service', 'cleaning', 'sister sister relationship']"
67295,Kung Fu Panda: Secrets of the Furious Five,Action|Animation|Children|Comedy,2008,許誠毅,"['Jack Black', 'Dustin Hoffman', 'David Cross']","['martial arts', 'kung fu', 'panda', 'anthropomorphism', 'fighting', 'animals', 'warrior', 'short film', '3d animation']"
67361,Echelon Conspiracy,Action|Mystery|Thriller,2009,Greg Marcks,"['Shane West', 'Edward Burns', 'Ving Rhames']","['casino', 'surveillance', 'omaha nebraska']"
67408,Monsters vs. Aliens,Animation|Sci-Fi|IMAX,2009,Rob Letterman,"['Reese Witherspoon', 'Seth Rogen', 'Hugh Laurie']","['monster', 'villain', 'alien', 'giant robot', 'aftercreditsstinger', 'duringcreditsstinger', '3d animation', '3d', 'witty']"
67508,"Baader Meinhof Komplex, Der",Action|Crime|Drama|Thriller,2008,Uli Edel,"['Martina Gedeck', 'Moritz Bleibtreu', 'Johanna Wokalek']","['suicide', '1970s', 'hostage-taking', 'trial', 'prison escape', 'terrorism', 'terrorist plot', 'government cover-up', 'government conspiracy', 'leftist radicalism', 'criminal trial', 'escape from prison', 'baader-meinhof gruppe']"
67534,Big Stan,Comedy,2007,Rob Schneider,"['Rob Schneider', 'David Carradine', 'Jennifer Morrison']","['prison', 'martial arts', 'corruption', 'anti hero', 'fraud', 'slapstick comedy', 'gang', 'cons and scams', 'prison life', 'prison rape']"
67618,Strictly Sexual,Comedy|Drama|Romance,2008,Joel Viertel,"['Amber Benson', 'Johann Urb', 'Kristen Kerr']",[]
67665,Anvil! The Story of Anvil,Documentary|Musical,2008,Sacha Gervasi,"[""Steve 'Lips' Kudlow"", 'Robb Reiner', 'Kevin Goocher']","['friendship', 'heavy metal', 'rock band', 'hard rock', '1980s', 'music documentary']"
67695,Observe and Report,Action|Comedy,2009,Jody Hill,"['Seth Rogen', 'Ray Liotta', 'Anna Faris']","['robbery', 'dark comedy', 'unrequited love', 'security guard', 'mall']"
67734,Adventureland,Comedy|Drama,2009,Greg Mottola,"['Jesse Eisenberg', 'Kristen Stewart', 'Martin Starr']","['infidelity', 'amusement park', 'summer job', 'carny', 'marijuana joint', 'reconciliation', 'ticket booth', 'job seeking', 'leaving home', 'duringcreditsstinger', 'young adult', '1980s', 'sympathetic']"
67788,Confessions of a Shopaholic,Comedy|Romance,2009,P.J. Hogan,"['Isla Fisher', 'Hugh Dancy', 'Krysten Ritter']","['new york city', 'based on novel or book', 'department store', 'shop', 'shopping mall', 'romcom', 'addiction', 'liar', 'credit card', 'financial journalist', 'debt collector', 'debt', 'advice columnist', 'fashion magazine', 'duringcreditsstinger']"
67799,The Butterfly Effect 3: Revelations,Drama|Fantasy|Sci-Fi|Thriller,2009,Seth Grossman,"['Mia Serafino', 'Rachel Miner', 'Chris Carmack']","['fire', 'recession', 'diary', 'time travel', 'murder', 'bear trap', 'bathtub']"
67888,Man on the Flying Trapeze,Comedy,1935,W.C. Fields,"['W.C. Fields', 'Mary Brian', 'Kathleen Howard']",['wrestling']
67923,"Fast & Furious (Fast and the Furious 4, The)",Action|Crime|Drama|Thriller,2009,Justin Lin,"['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']","['sibling relationship', 'car race', 'gambling', 'ex-lover', 'fast', 'car crash', 'cop', 'sequel', 'street race', 'thoughtful', 'cars', 'farcical', 'vibrant']"
67997,In the Loop,Comedy,2009,Armando Iannucci,"['Peter Capaldi', 'Tom Hollander', 'Gina McKee']","['washington dc, usa', 'dark comedy', 'political incompetence', 'warmongering', 'united nations', 'political satire', 'intern', 'duringcreditsstinger', 'satirical', 'ironic', 'incredulous', 'farcical', 'sarcastic', 'scathing']"
68073,Pirate Radio,Comedy|Drama,2009,Richard Curtis,"['Tom Sturridge', 'Philip Seymour Hoffman', 'Rhys Ifans']","['ship', ""rock 'n' roll"", 'great britain', 'radio station', 'north sea', 'pirate radio', 'rebellious youth', 'swinging 60s', 'censorship', 'radio dj', '1960s', 'teenage protagonist', 'rebel radio']"
68135,17 Again,Comedy|Drama,2009,Burr Steers,"['Zac Efron', 'Leslie Mann', 'Thomas Lennon']","['high school', 'time travel', 'fake identity', 'bullying', 'basketball', 'high school sports', 'adult as a child', 'do over', 'age change']"
68157,Inglourious Basterds,Action|Drama|War,2009,Quentin Tarantino,"['Brad Pitt', 'Mélanie Laurent', 'Christoph Waltz']","['guerrilla warfare', 'paris, france', 'self sacrifice', 'world war ii', 'jew persecution', 'german occupation of france', 'resistance fighter', 'nazism', 'anti-fascism', 'amused', 'derisive']"
68159,State of Play,Crime|Drama|Thriller,2009,Kevin Macdonald,"['Russell Crowe', 'Ben Affleck', 'Rachel McAdams']","['newspaper', 'journalist', 'assassin', 'assassination', 'washington dc, usa', 'government', 'corruption', 'congress', 'election campaign', 'politics', 'detective', 'editor-in-chief', 'blog', 'murder', 'reporter', 'u.s. congress', 'investigative journalism', 'usa politics']"
68194,"Damned United, The",Drama,2009,Tom Hooper,"['Michael Sheen', 'Timothy Spall', 'Colm Meaney']","['northern england', 'based on novel or book', 'sports', '1970s', 'biography', 'yorkshire', 'brighton, england', 'football (soccer)', 'cup', 'management', 'football (soccer) team', 'sports controversy']"
68205,Crank: High Voltage,Action|Comedy|Crime,2009,Mark Neveldine,"['Jason Statham', 'Amy Smart', 'Dwight Yoakam']","['prostitute', 'heart', 'horse race', 'cigarette', 'electric shock', 'strip club', 'sequel', 'flashback', 'tourette syndrome', 'gang', 'shootout', 'mansion', 'foot chase', 'surgery', 'taser', 'duringcreditsstinger', 'absurdism', 'ultraviolence']"
68237,Moon,Drama|Mystery|Sci-Fi|Thriller,2009,Duncan Jones,"['Sam Rockwell', 'Kevin Spacey', 'Dominique McElligott']","['future', 'moon', 'artificial intelligence (a.i.)', 'isolation', 'dystopia', 'melancholy', 'space', 'moon base', 'psychological thriller', 'thoughtful', 'human clone', 'lunar mission', 'corporate conspiracy', 'existential crisis', 'intense']"
68269,"Young Victoria, The",Drama|Romance,2009,Jean-Marc Vallée,"['Emily Blunt', 'Rupert Friend', 'Paul Bettany']","['royal family', 'biography', 'royalty', 'period drama', '19th century', 'british monarchy']"
68319,X-Men Origins: Wolverine,Action|Sci-Fi|Thriller,2009,Gavin Hood,"['Hugh Jackman', 'Liev Schreiber', 'Danny Huston']","['army', 'corruption', 'superhero', 'mutant', 'boxer', 'based on comic', 'prequel', 'spin off', 'aftercreditsstinger', 'duringcreditsstinger', 'excited', 'powerful']"
68347,Sin Nombre,Crime|Drama|Thriller,2009,Cary Joji Fukunaga,"['Paulina Gaitán', 'Edgar Flores', 'Kristyan Ferrer']","['rape', 'street gang', 'river', 'shower', 'child murder', 'freight train', 'illegal immigration', 'kiss', 'honduras', 'travel', 'gang', 'mexican border']"
68358,Star Trek,Action|Adventure|Sci-Fi|IMAX,2009,J.J. Abrams,"['Chris Pine', 'Zachary Quinto', 'Leonard Nimoy']","['spacecraft', 'teleportation', 'san francisco, california', 'space battle', 'time travel', 'space mission', 'parachute', 'black hole', 'supernova', 'prequel', 'futuristic', 'warp speed', 'warp engine', 'space', 'romulans', 'space opera', 'reboot', 'unlikely friendship', 'child driving car', 'alternative reality', '23rd century', 'based on tv series', '24th century', 'suspenseful', 'excited', 'exhilarated']"
68444,"Great Buck Howard, The",Comedy,2008,Sean McGinly,"['John Malkovich', 'Emily Blunt', 'Steve Zahn']","['career', 'magic show', 'comeback', 'drop-out']"
68480,Flatfoot on the Nile (Piedone d'Egitto),Action|Comedy|Crime,1980,Steno,"['Bud Spencer', 'Enzo Cannavale', 'Angelo Infanti']","['egypt', 'petrol', 'pyramid', 'investigation', 'prosecution', 'fistfight', 'kommissar geiger']"
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),Action|Drama|War,2009,John Woo,"['Tony Leung Chiu-Wai', '金城武', '张丰毅']","['china', 'tea', 'sequel', 'chinese painting', '3rd century']"
68522,Earth,Documentary,2007,Alastair Fothergill,"['Patrick Stewart', 'Constantino Romero', 'James Earl Jones']","['himalaya mountain range', 'ocean', 'walrus', 'wildlife', 'antarctica', 'animals', 'nature', 'nature documentary', 'animals & nature', 'animal documentary']"
68536,Stanley Kubrick: A Life in Pictures,Documentary,2001,Jan Harlan,"['Tom Cruise', 'Barbara Kroner', 'Steven Marcus']","['career', 'conversation', 'interview']"
68552,Crossing Over,Drama,2009,Wayne Kramer,"['Harrison Ford', 'Ray Liotta', 'Alice Eve']","['immigrant', 'unfaithfulness', 'los angeles, california', 'extramarital affair', 'criminal investigation', 'murder investigation', 'honor killing']"
68554,Angels & Demons,Crime|Drama|Mystery|Thriller,2009,Ron Howard,"['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer']","['based on novel or book', 'rome, italy', 'vatican (holy see)', 'symbolism', 'illuminati', 'quantum mechanics', 'prequel', 'anti matter', 'conspiracy', 'investigator', 'catholicism', 'cern', 'conspiracy thriller']"
68597,Scorpio,Action|Drama|Thriller,1973,Michael Winner,"['Burt Lancaster', 'Alain Delon', 'Paul Scofield']","['central intelligence agency (cia)', 'washington dc, usa', 'cold war', 'kgb', 'political assassination', 'vienna, austria', 'safe house', 'operative', 'hired killer', 'langley virginia', 'international manhunt']"
68600,Balls Out: Gary the Tennis Coach,Comedy,2009,Danny Leiner,"['Seann William Scott', 'Randy Quaid', 'Brando Eaton']","['tennis', 'tennis racket', 'dress', 'tennis ball', 'escort girl', 'lincoln nebraska']"
68650,Powder Blue,Drama,2009,Timothy Linh Bui,"['Jessica Biel', 'Eddie Redmayne', 'Forest Whitaker']","['release from prison', 'coffin', 'cocaine', 'puppeteer', 'rose', 'strip club', 'hospital', 'los angeles, california', 'lap dance', 'unknown father', 'church', 'mortician', 'exotic dancer', 'riding a bus', 'anxiety attack', 'christmas', 'interwoven stories', 'suicide by gun', 'ex-priest']"
68659,Fanboys,Adventure|Comedy|Drama,2009,Kyle Newman,"['Sam Huntington', 'Jay Baruchel', 'Dan Fogler']","['fan', 'road trip', 'rivalry', 'fan culture', 'urination', 'buddy', 'cross country', 'space opera', '1990s', 'fandom']"
68791,Terminator Salvation,Action|Adventure|Sci-Fi|Thriller,2009,McG,"['Christian Bale', 'Sam Worthington', 'Moon Bloodgood']","['army', 'artificial intelligence (a.i.)', 'saving the world', 'prophecy', 'san francisco, california', 'gas station', 'cyborg', 'killer robot', 'dystopia', 'firearm', 'post-apocalyptic future', 'wartime', 'sequel', 'los angeles, california']"
68793,Night at the Museum: Battle of the Smithsonian,Action|Comedy|IMAX,2009,Shawn Levy,"['Ben Stiller', 'Amy Adams', 'Owen Wilson']","['museum', 'sequel', 'magical object', 'aftercreditsstinger', 'duringcreditsstinger', 'pharaoh', 'amelia earhart', 'inanimate objects come to life', 'smithsonian', 'back to life']"
68835,Were the World Mine,Adventure|Fantasy|Musical|Romance,2008,Tom Gustafson,"['Tanner Cohen', 'Judy McLane', 'Zelda Williams']","['high school', 'homophobia', 'musical', 'bullying', 'based on play or musical', 'school play', 'lgbt', 'lgbt teen', 'love potion', 'gay theme', 'based on short film']"
68848,"Brothers Bloom, The",Adventure|Comedy|Crime|Romance,2008,Rian Johnson,"['Adrien Brody', 'Rachel Weisz', 'Mark Ruffalo']","['new jersey', 'con man', 'europe journey', 'heiress', 'caper comedy', 'emotional vulnerability', 'estafa', 'orphan siblings', 'travel adventure', 'romantic tension', 'elaborate scam', 'romantic adventure', 'brother duo', 'master manipulator', 'self‑reinvention', 'existential doubt', 'old‑world charm']"
68872,Paisan (Paisà),Drama|War,1946,Roberto Rossellini,"['Carmela Sazio', 'Robert Van Loon', 'Benjamin Emanuel']","['rome, italy', 'sicily, italy', 'world war ii', 'naples, italy', 'florence, italy']"
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main),Comedy|Romance,2006,Eric Lartigau,"['Alain Chabat', 'Charlotte Gainsbourg', 'Bernadette Lafont']","['family', 'fake wedding']"
68932,"Soloist, The",Drama|Musical,2009,Joe Wright,"['Robert Downey Jr.', 'Jamie Foxx', 'Catherine Keener']","['newspaper', 'schizophrenia', 'musician', 'violin', 'cello', 'based on true story', 'los angeles, california', 'unlikely friendship', 'homeless man', 'theater audience']"
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),Action|Animation|Mystery|Sci-Fi,1997,Hideaki Anno,"['緒方恵美', 'Megumi Hayashibara', '宮村優子']","['surrealism', 'mecha', 'giant robot', 'piloted robot', 'compilation', 'edited from tv series', 'anime', 'philosophical', 'complex', 'based on tv series']"
68952,Drag Me to Hell,Comedy|Horror,2009,Sam Raimi,"['Alison Lohman', 'Justin Long', 'Lorna Raver']","['work', 'gypsy', 'gore', 'curse', 'psychologist', 'psychic', 'evil', 'loan officer', 'obituary', 'engagement ring']"
68954,Up,Adventure|Animation|Children|Drama,2009,Pete Docter,"['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']","['central and south america', 'age difference', 'villain', 'balloon', 'travel', 'dog', 'duringcreditsstinger', 'pets', 'death of wife', 'exploring', 'wonder', 'senior', '3d animation', 'inspirational', 'cheerful', 'disheartening', 'enthusiastic']"
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono),Action|Adventure|Animation|Drama,2005,水島精二,"['Romi Park', 'Rie Kugimiya', 'Tōru Ōkawa']","['germany', 'sequel', 'historical', 'alchemy', 'military', 'alchemist', 'shounen', 'anime', 'series finale', 'isekai', 'based on tv series', 'war', 'adventure']"
69069,Fired Up,Comedy,2009,Will Gluck,"[""Nicholas D'Agosto"", 'Eric Christian Olsen', 'Sarah Roemer']","['cheerleading', 'aftercreditsstinger', 'duringcreditsstinger']"
69118,In the Electric Mist,Drama|Mystery,2009,Bertrand Tavernier,"['Tommy Lee Jones', 'John Goodman', 'Peter Sarsgaard']","['detective inspector', 'bayou', 'series of murders', 'confederate soldier']"
69122,"Hangover, The",Comedy|Crime,2009,Todd Phillips,"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis']","['amnesia', 'blackjack', 'stag night', 'lost weekend', 'chapel', 'hit with tire iron', 'memory loss', 'las vegas', 'drugs', 'joyous', 'absurd', 'amused', 'cheerful', 'shaggy dog story']"
69131,Killshot,Action|Crime|Drama|Thriller,2008,John Madden,"['Diane Lane', 'Mickey Rourke', 'Thomas Jane']","['hitman', 'home invasion', 'criminal duo', 'violent confrontation', 'constant threat', 'cat and mouse tension', 'high‑stakes survival', 'targeted violence', 'criminal pursuit', 'impulsive criminal', 'victim under pressure', 'unstable partnership', 'deadly pursuit', 'fear‑driven decisions', 'criminal vendetta']"
69134,Antichrist,Drama|Fantasy,2009,Lars von Trier,"['Willem Dafoe', 'Charlotte Gainsbourg', 'Storm Acheche Sahlstrøm']","['depression', 'suffering', 'therapist', 'symbolism', 'marriage', 'masochism', 'controversy', 'woods', 'god', 'cabin', 'psychological thriller', 'torture', 'fear', 'cruelty', 'nature', 'masturbation', 'guilt', 'occult', 'self mutilation', 'grieving', 'motherhood', 'erotic movie', 'pretentious']"
69140,Sweeney Todd,Crime|Drama|Horror|Thriller,2006,David Moore,"['Ray Winstone', 'Essie Davis', 'David Warner']",['barber']
69211,Boy Eats Girl,Comedy|Horror,2005,Stephen Bradley,"['Samantha Mumba', 'David Leon', 'Tadhg Murphy']","['zombie', 'cannibal', 'ireland', 'graveyard']"
69224,Marius and Jeanette (Marius et Jeannette),Comedy|Drama|Romance,1997,Robert Guédiguian,"['Ariane Ascaride', 'Gérard Meylan', 'Pascale Roberts']","['love', 'working class', 'unemployment']"
69227,Ernest Rides Again,Children|Comedy,1993,John Cherry,"['Jim Varney', 'Ron James', 'Tom Butler']","['cannon', 'slapstick comedy', 'crown jewels']"
69251,Special,Drama|Fantasy,2006,Jeremy Passmore,"['Michael Rapaport', 'Paul Blackthorne', 'Josh Peck']","['superhero', 'hallucination']"
69275,Dead Snow (Død snø),Action|Adventure|Comedy|Horror,2009,Tommy Wirkola,"['Vegar Hoel', 'Charlotte Frogner', 'Stig Frode Henriksen']","['nazi', 'undead', 'norway', 'zombie', 'wintry']"
69278,Land of the Lost,Action|Adventure|Comedy|Sci-Fi,2009,Brad Silberling,"['Will Ferrell', 'Anna Friel', 'Danny McBride']","['talk show', 'paleontologist', 'dinosaur', 'scientist', 'vortex', 'duringcreditsstinger', 'alternate universe', 'space time', 'based on tv series', 'lizard people', 'humanoid primate', 'based on story', 'research assistant']"
69304,Imagine That,Comedy|Drama|Fantasy,2009,Karey Kirkpatrick,"['Eddie Murphy', 'Thomas Haden Church', 'Yara Shahidi']","['daughter', 'competition', 'father', 'sleepover', 'family', 'feather']"
69306,"Taking of Pelham 1 2 3, The",Crime|Drama|Thriller,2009,Tony Scott,"['Denzel Washington', 'John Travolta', 'John Turturro']","['new york city', 'hostage', 'motorcycle crash', 'remake', 'new york subway', 'subway train', 'stock market', 'subway tunnel', 'aftercreditsstinger']"
69394,"Stoning of Soraya M., The",Crime|Drama,2008,Cyrus Nowrasteh,"['Shohreh Aghdashloo', 'Mozhan Navabi', 'Jim Caviezel']","['adultery', 'death penalty', 'sadism', 'persia', 'village', 'stoning', 'cowardice', 'double moral standard', 'based on true story', 'rural area', 'iran', 'religious fundamentalism']"
69406,"Proposal, The",Comedy|Romance,2009,Anne Fletcher,"['Sandra Bullock', 'Ryan Reynolds', 'Malin Akerman']","['new york city', 'marriage proposal', 'blackmail', 'ex-girlfriend', 'assistant', 'deportation', 'immigration law', 'romcom', 'alaska', 'fish out of water', 'humiliation', 'book editor', 'green card', 'employer employee relationship', 'duringcreditsstinger', 'woman director', 'publishing house', 'pretend relationship', 'rich family', 'father son conflict', 'tyrannical boss', 'enemies to lovers', 'hilarious', 'fake fiancé', 'romantic', 'amused', ""grandmother's birthday""]"
69436,Year One,Adventure|Comedy,2009,Harold Ramis,"['Jack Black', 'Michael Cera', 'Oliver Platt']","['temple', 'circumcision', 'slavery', 'stone age', 'prehistory', 'cavemen', 'duringcreditsstinger', 'prehistoric man']"
69453,"Land That Time Forgot, The",Adventure|Sci-Fi,1975,Kevin Connor,"['Doug McClure', 'John McEnery', 'Susan Penhaligon']","['island', 'based on novel or book', 'submarine', 'world war i', 'prehistoric creature', 'dinosaur', 'antarctica', 'south sea island', 'neanderthal', 'lost island', 'lost world', 'isolated island', 'message in a bottle', 'volcanic island', 'german u-boat fleet']"
69469,Garfield's Pet Force,Animation,2009,Mark A.Z. Dippé,"['Frank Welker', 'Vanessa Marshall', 'Gregg Berger']","['cat', 'cartoon', 'villain', 'surrealism', 'based on comic', 'sequel', 'computer animation', 'dog', 'superhero team', 'female villain', '3d animation']"
69481,"Hurt Locker, The",Action|Drama|Thriller|War,2008,Kathryn Bigelow,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty']","['rescue', 'sniper', 'explosive', 'loyalty', 'us army', 'car bomb', 'iraq', 'tension', 'disaster', 'terrorism', 'soldier', 'iraq war', 'booby trap', 'anti war', 'bomb squad', 'body armor', 'woman director', 'army sergeant', 'unexploded bomb', 'weapons of war', 'dramatic', 'violence', 'bomb disposal unit', 'disarming a bomb']"
69495,Breakfast with Scot,Drama|Romance,2007,Laurie Lynd,"['Tom Cavanagh', 'Ben Shenkman', 'Noah Bernett']","['coming out', 'based on novel or book', 'homophobia', 'bullying', 'ice hockey', 'in the closet', 'parenting', 'gay parent', 'lgbt', 'sportscaster', 'legal guardian', 'gay theme', 'professional hockey player', 'gay relationship']"
69516,"Limits of Control, The",Crime|Drama|Film-Noir,2009,Jim Jarmusch,"['Isaach de Bankolé', 'Alex Descas', 'Jean-François Stévenin']",[]
69524,Raiders of the Lost Ark: The Adaptation,Action|Adventure|Thriller,1989,,,
69526,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,2009,Michael Bay,"['Shia LaBeouf', 'Megan Fox', 'Peter Cullen']","['egypt', 'chaos', 'sun', 'tank', 'symbol', 'sequel', 'alien', 'artifact', 'revenge', 'based on toy', 'giant robot', 'robot', 'duringcreditsstinger']"
69529,Home,Documentary,2009,Yann Arthus-Bertrand,"['Yann Arthus-Bertrand', 'Jacques Gamblin']","['climate change', 'earth', 'global warming', 'water pollution', 'well', 'panorama', 'earth in peril', 'solar power', 'aerial photography', 'greenhouse gases', 'carbon offset', 'landscape', 'easter island', 'oil tanker', 'oil rig\xa0', 'climate observatory', 'nature documentary', 'planet earth', 'observational documentary']"
69604,Whatever Works,Comedy|Romance,2009,Woody Allen,"['Larry David', 'Evan Rachel Wood', 'Michael McKean']","['new york city', 'naivety', 'age difference', 'love at first sight', 'runaway', 'marriage', 'atheist', 'misanthrophy', 'eccentric', 'religion', 'dating', 'older man younger woman relationship', 'limp']"
69606,Ghosts of Girlfriends Past,Comedy|Fantasy|Romance,2009,Mark Waters,"['Matthew McConaughey', 'Jennifer Garner', 'Michael Douglas']","['photographer', 'casanova', 'womanizer', 'alternate version', 'first love', 'ghost', 'mentor protégé relationship', 'aftercreditsstinger', 'duringcreditsstinger', 'childhood crush', 'brother brother relationship', 'christmastime', 'past history', 'player', ""brother's wedding"", 'past relationships', 'bridezilla', 'ex-girlfriends', 'fear of loss']"
69640,Public Enemies,Crime|Drama|Thriller,2009,Michael Mann,"['Johnny Depp', 'Christian Bale', 'Marion Cotillard']","['escape', 'gun', 'gangster', 'machinegun', 'horse race', 'biography', 'prison guard', 'prison escape', 'bank robbery', 'surveillance', 'tied up', 'cops and robbers\xa0', 'handgun', 'pocket watch', 'escape from jail', '1930s', 'manhunt', 'vicious killings', '1900s', 'sex', 'fbi agent', 'tied to a tree', 'tied', 'semi-automatic rifle']"
69644,Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,2009,Carlos Saldanha,"['Ray Romano', 'John Leguizamo', 'Denis Leary']","['insanity', 'ice age', 'villain', 'bridge', 'sequel', 'jungle', 'prehistory', 'dinosaur', 'creature', 'birth', 'duringcreditsstinger', '3d animation']"
69654,Prison Break: The Final Break,Action|Drama|Thriller,2009,Brad Turner,"['Wentworth Miller', 'Sarah Wayne Callies', 'Dominic Purcell']","['prison', 'prison escape', 'love']"
69685,Daria: Is It College Yet?,Animation|Comedy,2002,Karen Disher,"['Tracy Grandstaff', 'Wendy Hoopes', 'Julián Rebolledo']","['high school', 'college', 'graduation', 'misanthrophy', 'high school graduation', 'school', 'woman director', 'series finale', 'college applications', 'based on tv series']"
69712,My Sister's Keeper,Drama,2009,Nick Cassavetes,"['Cameron Diaz', 'Abigail Breslin', 'Sofia Vassilieva']","['sibling relationship', 'court case', 'parent child relationship', 'in vitro fertilisation', 'medical examiner', 'kidney transplant ', 'cancer', 'chemotherapy']"
69720,Hood of Horror,Comedy|Drama|Horror,2006,Stacy Title,"['Snoop Dogg', 'Daniella Alonso', 'Anson Mount']","['graffiti', 'hell', 'anthology', 'shot', 'woman director']"
69746,Watchmen: Tales of the Black Freighter,Action|Adventure|Animation|Horror,2009,Daniel DelPurgatorio,"['Gerard Butler', 'Jared Harris', 'Cam Clarke']","['pirate', 'journey home', 'short film', 'irony']"
69757,(500) Days of Summer,Comedy|Drama|Romance,2009,Marc Webb,"['Joseph Gordon-Levitt', 'Zooey Deschanel', 'Geoffrey Arend']","['jealousy', 'gallery', 'fight', 'date', 'architect', 'interview', 'romcom', 'sister', 'love', 'friends', 'fate', 'los angeles, california', 'summer', 'year', 'heartache']"
69784,Brüno (Bruno),Comedy,2009,Larry Charles,"['Sacha Baron Cohen', 'Gustaf Hammarsten', 'Clifford Bañagale']","['homophobia', 'drag queen', 'satire', 'dominatrix', 'celebrity', 'mockumentary', 'social satire', 'fame', 'hollywood', 'tv reporter', 'lgbt', 'austrian', 'duringcreditsstinger', 'sex tape', 'celebrity interview', 'gay theme']"
69805,"Librarian, The: The Curse of the Judas Chalice",Action|Adventure|Fantasy,2008,Jonathan Frakes,"['Noah Wyle', 'Stana Katic', 'Jane Curtin']","['vampire', 'auction', 'new orleans, louisiana', 'mythology', 'treasure hunt']"
69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance|IMAX,2009,David Yates,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']","['witch', 'dying and death', 'london, england', 'based on novel or book', 'magic', 'school of witchcraft', 'sequel', 'apparition', 'curse', 'teenage crush', 'school', 'werewolf', 'teenage love', 'luck', 'ghost', 'wizard', 'secret past', 'christmas', 'based on young adult novel', 'depressing', 'teen fantasy']"
69849,Roots,Drama|War,1977,,,
69860,Eichmann,Drama|War,2007,Robert Young,"['Thomas Kretschmann', 'Troy Garity', 'Franka Potente']","['nazi', 'world war ii', 'post world war ii', 'crime against humanity']"
69904,Open Water 2: Adrift,Drama|Thriller,2006,Hans Horn,"['Susan May Pratt', 'Eric Dane', 'Richard Speight Jr.']","['school friend', 'mexico', 'baby', 'drowning', 'loss of loved one', 'shark', 'desperate']"
69951,"Imaginarium of Doctor Parnassus, The",Drama|Fantasy,2009,Terry Gilliam,"['Christopher Plummer', 'Lily Cole', 'Heath Ledger']","['circus', 'immortality', 'supernatural', 'elderly', 'aftercreditsstinger', 'duringcreditsstinger', 'magic mirror']"
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn),Documentary,2008,Jens Hoffmann,"['Monique Alexander', 'Joanna Angel', 'Jesse Jane']","['pornography', 'eroticism', 'porn industry']"
69988,Humpday,Comedy,2009,Lynn Shelton,"['Mark Duplass', 'Joshua Leonard', 'Alycia Delmore']",['woman director']
70015,Polytechnique,Crime|Drama,2009,Denis Villeneuve,"['Maxim Gaudette', 'Sébastien Huberdeau', 'Karine Vanasse']","['canada', 'hostage', 'interview', 'montreal, canada', 'murder', 'school', 'university', 'massacre', 'gunman', 'misogynist', 'school shooting', '1980s', 'reflective', 'horrified']"
70159,Orphan,Drama|Horror|Mystery|Thriller,2009,Jaume Collet Serra,"['Vera Farmiga', 'Peter Sarsgaard', 'Isabelle Fuhrman']","['nun', 'deaf-mute', 'orphan', 'troubled marriage', 'mischievous child', 'evil child', 'aftercreditsstinger', 'duringcreditsstinger', ""daddy's girl"", 'psychological', 'adopted girl', 'evil little girl', 'neurodivergent']"
70183,"Ugly Truth, The",Comedy|Drama|Romance,2009,Robert Luketic,"['Katherine Heigl', 'Gerard Butler', 'Eric Winter']","['surgeon', 'sexism', 'romcom', 'romance', 'television producer', 'morning show', 'relationship', 'sex toy', ""valentine's day"", 'misogyny', 'opposites attract', 'sacramento']"
